"","userid","artistid","artist_name","plays"
"4792","0015099347dde43b1f554eae729b2558aeb392b9","584b72a4-45f7-46ce-b440-e9ee579d71c4","strapping young lad",302
"4793","0015099347dde43b1f554eae729b2558aeb392b9","124c04db-4a8a-49a8-9cc9-2d3228e862b9","vanity beach",293
"4794","0015099347dde43b1f554eae729b2558aeb392b9","afec18e0-010f-4f96-b220-0450b3a60dba","sara",290
"4795","0015099347dde43b1f554eae729b2558aeb392b9","847e8284-8582-4b0e-9c26-b042a4f49e57","placebo",289
"4796","0015099347dde43b1f554eae729b2558aeb392b9","9c9f1380-2516-4fc9-a3e6-f9f61941d090","muse",288
"4797","0015099347dde43b1f554eae729b2558aeb392b9","788ad31c-bf0c-4a31-83f8-b8b130d79c76","apocalyptica",281
"4798","0015099347dde43b1f554eae729b2558aeb392b9","a63df8c3-28e4-41db-bac2-c6c6e8ff8f28","type o negative",277
"4799","0015099347dde43b1f554eae729b2558aeb392b9","1b79bd95-a2ce-4b2b-97a0-f6842a0fed21","musta paraati",268
"4800","0015099347dde43b1f554eae729b2558aeb392b9","82a5b152-ee60-4447-939a-dd5a91cd7c38","sentenced",266
"4801","0015099347dde43b1f554eae729b2558aeb392b9","8e8c7417-c905-46b1-b42a-5260b4274ed4","thelonious monk",262
"4802","0015099347dde43b1f554eae729b2558aeb392b9","9beb62b2-88db-4cea-801e-162cd344ee53","beastie boys",252
"4803","0015099347dde43b1f554eae729b2558aeb392b9","1e6d7f54-95b1-400f-863c-2a72a7494e59","cmx",244
"4804","0015099347dde43b1f554eae729b2558aeb392b9","83d8a06a-4145-444a-b4ae-49e1e986206f","the birthday massacre",244
"4805","0015099347dde43b1f554eae729b2558aeb392b9","f9ef7a22-4262-4596-a2a8-1d19345b8e50","garbage",242
"4806","0015099347dde43b1f554eae729b2558aeb392b9","936addc3-91aa-49de-8ec0-0dc186de151f","misfits",242
"4807","0015099347dde43b1f554eae729b2558aeb392b9","cc0b7089-c08d-4c10-b6b0-873582c17fd6","system of a down",242
"4808","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","a962a2a7-07c9-4544-8d1f-a506016674d8","seba",594
"4809","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","dc3dbfc1-f1f1-49c6-9d7c-425fabf3ae12","apparat",411
"4810","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","87a73cf0-ebdf-483d-8b5a-3db1e5e72122","drowning pool",251
"4811","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","380e2880-567d-4991-a9b5-93a07e428652","nu:tone",238
"4812","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","9a9333f5-42a7-4de6-bc36-46a705a5c26c","saltillo",229
"4813","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","62530f72-a8a9-4e59-ab9e-9d7ae4c7eff7","talisman hudson",195
"4814","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","9bfda160-0f1d-4a90-aaa6-b7142ac0dd55","medina",166
"4815","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","64b86e99-b6ec-4fb1-a5cd-f95482d3b57a","ellen allien & apparat",165
"4816","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","43968c1e-dc13-4559-9568-de8372513377","cary brothers",163
"4817","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","","9b0",161
"4818","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","9da1a728-773c-40cf-9807-8d5607c1d5a0","unknown error",159
"4819","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df","armin van buuren",157
"4820","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","90ed1e8b-b893-452d-9548-39e9ee64806b","zoo brazil",152
"4821","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","d3c85628-063c-4d96-9428-ec5c87e7e67c","mr. pit",148
"4822","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","2ef10f68-c2d4-4eda-a0aa-962f1dcdfd31","motorcycle",147
"4823","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","f9d74311-5baa-4ae8-a616-20968afce54f","red carpet",147
"4824","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","bc1c8f3f-6f36-4086-a470-87ed813dd429","alexisonfire",146
"4825","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","a5af2bd8-fb0c-43d3-99c2-6b673a78ae00","amex vs saint rush",143
"4826","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","6d197df2-640c-467f-b3df-13862bcd4321","state of mind",143
"4827","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","949d838b-0355-436d-8ffb-690a7560db05","victims of science",138
"4828","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","d5fdfa77-782b-4089-96de-fef9831d4ecd","majai",137
"4829","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","c3480e79-a8d9-44f5-8c93-9f7b490df99f","chicane",133
"4830","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","d8354b38-e942-4c89-ba93-29323432abc3","30 seconds to mars",126
"4831","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","49dca5fc-30b2-46be-93bd-033c53425e07","logistics",121
"4832","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","3b39abeb-0064-4eed-9ddd-ee47a45c54cb","ghostface",111
"4833","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","2b1ec960-982a-450d-a27b-d7a77a1b40ac","lisa miskovsky",102
"4834","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","8018a618-a49f-4229-90ec-d3e663f1c936","future engineers",100
"4835","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","fefb7ca2-0090-4e17-a43d-7e329a94b54d","primo lux",98
"4836","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","451f8f16-990a-412c-ab3a-b61e5d265b55","kaki king",97
"4837","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","647eb98d-1edc-485f-a8ca-c8fb6e2e36ea","orli & martie",96
"4838","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","b30f885e-5253-4275-9821-dfe37948be97","patrice baumel",96
"4839","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","0039c7ae-e1a7-4a7d-9b49-0cbc716821a6","death cab for cutie",94
"4840","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","07672dc7-950f-494e-88d5-b6fcf40a3e5e","rennie foster",94
"4841","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","aabb1d9f-be12-45b3-a84d-a1fc3e8181fd","dj tiësto",93
"4842","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","5e69ec12-8971-4543-9170-c0228c877c18","gianluca motta",87
"4843","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","328d146c-79f1-4eb6-9e40-8ee5710c14e5","imogen heap",85
"4844","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","6c272ee4-ccb7-44b5-bf5d-ad7f6dbc32c5","eldo",84
"4845","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","4716c814-4fc5-4329-bfb6-9511b915633b","high noon at salinas",81
"4846","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","c1df5a00-d8f0-42de-b9b1-d59ceda6a570","marksun & brian",81
"4847","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","c8f59b03-41a4-4091-a4dc-0306fb3627b6","joakim daif vs likuida pres. aerodive",78
"4848","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","536a6254-bb16-4217-b0b6-8c9f38389e9c","arctic quest",76
"4849","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","39e82ca1-733e-4203-a00f-c6a70a371625","olive",76
"4850","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","95e9aba6-f85c-48a0-9ec9-395d4f0e3875","trentemøller",76
"4851","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","56074075-e256-4ceb-976f-c172e6a29e29","emilio fernandez",74
"4852","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","dec629c1-c5b8-4fa1-9bb2-eaf979550f41","mint royale",66
"4853","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","847e8284-8582-4b0e-9c26-b042a4f49e57","placebo",63
"4854","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","9b53a298-f99d-470c-bbb6-a3a3987e464c","alex bartlett",57
"4855","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","ade10104-f5a1-4483-bfb4-806b8f775a4f","ryan paris",57
"4856","00151290a1cee1dbc1d5dd2b0dbf3efd032a0705","ba2f4f3b-0293-4bc8-bb94-2f73b5207343","underworld",57
"4857","00151ca100490448696c5e1b84ea425dd71fa4be","f0fb342a-afa8-42da-9840-119af6057a97","massiv",210
"4858","00151ca100490448696c5e1b84ea425dd71fa4be","cf13ed42-3d7b-4aca-8872-8159fdc901f3","fler",177
"4859","00151ca100490448696c5e1b84ea425dd71fa4be","2e0d05e0-d147-46e6-be51-8ffed2a9e0da","kool savas",176
"4860","00151ca100490448696c5e1b84ea425dd71fa4be","13246906-ec3b-4ec5-bc2f-f7ca802facea","bushido",170
"4861","00151ca100490448696c5e1b84ea425dd71fa4be","aa590735-2945-4b50-9b0d-1510f822c883","azad",158
"4862","00151ca100490448696c5e1b84ea425dd71fa4be","13c9c494-09aa-4518-8572-9f41dbdff461","k.i.z.",144
"4863","00151ca100490448696c5e1b84ea425dd71fa4be","a4da9933-1e43-483b-98d9-8b1a32a698ad","dynamite deluxe",142
"4864","00151ca100490448696c5e1b84ea425dd71fa4be","14aa9e32-c377-4dc6-9162-2e6c67a8eaf4","samy deluxe",141
"4865","00151ca100490448696c5e1b84ea425dd71fa4be","3db42aef-5961-4c75-8f0f-432c9db2a894","eko fresh",137
"4866","00151ca100490448696c5e1b84ea425dd71fa4be","b2147fa3-b035-49bb-9f51-595db592f231","olli banjo",135
"4867","00151ca100490448696c5e1b84ea425dd71fa4be","f2b25c35-4a9c-40dd-8f54-604e726c94bd","jonesmann",133
"4868","00151ca100490448696c5e1b84ea425dd71fa4be","551eff58-24c8-4436-8736-7dea96bb69aa","kool savas & azad",130
"4869","00151ca100490448696c5e1b84ea425dd71fa4be","2e9af0bf-fc5c-4628-901f-797e417b9b52","bass sultan hengzt",116
"4870","00151ca100490448696c5e1b84ea425dd71fa4be","1a69b990-1131-4fa0-bc12-f6eb0a72975d","manuellsen",116
"4871","00151ca100490448696c5e1b84ea425dd71fa4be","2dcd684b-6bd8-4d85-942f-7056a77a3ca1","spezializtz",116
"4872","00151ca100490448696c5e1b84ea425dd71fa4be","40e7505a-4c30-4ac7-84d3-2a9aef92cc44","chakuza",113
"4873","00151ca100490448696c5e1b84ea425dd71fa4be","75345de8-8f03-4330-9f89-c8b03fe3c7af","saad",112
"4874","00151ca100490448696c5e1b84ea425dd71fa4be","95177cd1-4b98-4464-b897-ceed838b47e3","warheit",112
"4875","00151ca100490448696c5e1b84ea425dd71fa4be","21f50036-39eb-4248-99a2-a2c30a4beb31","taichi",104
"4876","00151ca100490448696c5e1b84ea425dd71fa4be","197fc6e8-4edf-41ae-b452-cd14bc0fe163","d-bo",103
"4877","00151ca100490448696c5e1b84ea425dd71fa4be","59167929-4f18-49d3-b62d-45ff782249ee","die firma",103
"4878","00151ca100490448696c5e1b84ea425dd71fa4be","fbaf138f-4be1-4737-9820-37b0cb98528a","curse",102
"4879","00151ca100490448696c5e1b84ea425dd71fa4be","0d43522e-0a68-4fec-96f2-1b74e687cbdc","b-tight",100
"4880","00151ca100490448696c5e1b84ea425dd71fa4be","3caf69c1-fdd8-44bc-b0a5-8af3ad8a47cd","sido",92
"4881","00151ca100490448696c5e1b84ea425dd71fa4be","e822530f-07b2-4ba5-a2f6-78929efd3840","bizzy montana",88
"4882","00151ca100490448696c5e1b84ea425dd71fa4be","8c327afb-5a63-4ab5-8683-2baf64cde84f","ercandize",85
"4883","00151ca100490448696c5e1b84ea425dd71fa4be","60b3a14d-1ac2-409e-bd5d-f9349fadba94","franky kubrick",78
"4884","00151ca100490448696c5e1b84ea425dd71fa4be","ce9b3250-5d07-42ea-9da8-315587352a07","favorite",75
"4885","00151ca100490448696c5e1b84ea425dd71fa4be","defe6cc4-92db-4920-b1ea-6e4fe03f2683","nyze",74
"4886","00151ca100490448696c5e1b84ea425dd71fa4be","85ca997d-ef96-4bf8-b80f-465c686f7ac6","automatikk",72
"4887","00151ca100490448696c5e1b84ea425dd71fa4be","0cb420ed-a2f9-4346-be63-e6a2e0a66fa6","creutzfeld & jakob",71
"4888","00151ca100490448696c5e1b84ea425dd71fa4be","75acdc97-5c43-421e-919c-52bc1654a547","deine lieblingsrapper",71
"4889","00151ca100490448696c5e1b84ea425dd71fa4be","","kay one",66
"4890","00151ca100490448696c5e1b84ea425dd71fa4be","74d03008-2be4-4e55-8249-7f97cca5b160","nico suave",66
"4891","00151ca100490448696c5e1b84ea425dd71fa4be","82ea804c-cbce-46c7-91d5-50ba8b8b32e9","asd",64
"4892","00151ca100490448696c5e1b84ea425dd71fa4be","fb654ef1-0f5b-4cc2-8880-32b16278f073","caput",59
"4893","00151ca100490448696c5e1b84ea425dd71fa4be","fd3ff7a2-e1d2-4486-9d25-cb9d69fa084c","casper",58
"4894","00151ca100490448696c5e1b84ea425dd71fa4be","9fa91997-700a-4ec8-887e-c0a0db15c8a9","tony d",52
"4895","00151ca100490448696c5e1b84ea425dd71fa4be","f5deab08-1de8-4ef0-add9-40793245b79f","rapsoul",47
"4896","00151ca100490448696c5e1b84ea425dd71fa4be","7e594152-791f-485b-9d67-12bf6ad535dc","rödelheim hartreim projekt",45
"4897","00151ca100490448696c5e1b84ea425dd71fa4be","b209fa8a-2d85-4041-9b71-e874a346e486","harris",43
"4898","00151ca100490448696c5e1b84ea425dd71fa4be","1586106b-e8e6-422d-925f-74ff9504d546","massive töne",43
"4899","00151ca100490448696c5e1b84ea425dd71fa4be","897db291-e88a-49be-baaa-d12e300d971c","absolute beginner",41
"4900","00151ca100490448696c5e1b84ea425dd71fa4be","e272ad6e-a207-406f-86db-b8f3b0835b88","illmat!c",41
"4901","00151ca100490448696c5e1b84ea425dd71fa4be","3a99c1de-010b-4a93-a566-d5891c51914d","afrob",40
"4902","00151ca100490448696c5e1b84ea425dd71fa4be","26731a3c-e9c8-4c1f-a3d2-b999f2843626","sinan",40
"4903","00151ca100490448696c5e1b84ea425dd71fa4be","1670ecd7-a00f-4534-bf80-b8efaa1f965e","ferris mc",39
"4904","00151ca100490448696c5e1b84ea425dd71fa4be","709b55e5-0286-4fda-bf7e-3aff1894554d","beginner",37
"4905","00151ca100490448696c5e1b84ea425dd71fa4be","3eab4de9-a578-4327-8909-f90ffc1b8ae5","blumentopf",37
"4906","00151ca100490448696c5e1b84ea425dd71fa4be","e8533fd3-4e66-4ad5-8fe5-12a916f9c4a1","dendemann",36
"4907","0015a0902387f912c4e05fe8294e88e3c46c3019","4fbc55bb-61be-4eb7-b4b4-c08c68b4e060","chamillionaire",1855
"4908","0015a0902387f912c4e05fe8294e88e3c46c3019","cf15719f-51f9-4db8-a15d-5eed9664ce69","lupe fiasco",747
"4909","0015a0902387f912c4e05fe8294e88e3c46c3019","402b93ba-ee73-4241-8873-903b931875fa","kidz in the hall",727
"4910","0015a0902387f912c4e05fe8294e88e3c46c3019","164f0d73-1234-4e2c-8743-d77bf2191051","kanye west",671
"4911","0015a0902387f912c4e05fe8294e88e3c46c3019","ac9a487a-d9d2-4f27-bb23-0f4686488345","lil wayne",478
"4912","0015a0902387f912c4e05fe8294e88e3c46c3019","c1f5d7c6-1bce-45f1-bb80-f9c74bb9c740","bun b",382
"4913","0015a0902387f912c4e05fe8294e88e3c46c3019","e0f5273c-637e-4e10-8304-81f2f9a31523","slim thug",337
"4914","0015a0902387f912c4e05fe8294e88e3c46c3019","fd4f0a0e-e4a5-407e-accc-1539727a17ee","magno",249
"4915","0015a0902387f912c4e05fe8294e88e3c46c3019","b67354b9-b298-4daf-8f8e-b6aab274373b","chip tha ripper",248
"4916","0015a0902387f912c4e05fe8294e88e3c46c3019","505cc7ac-b92c-46dd-94f2-e22b18fdcf57","paul wall",185
"4917","0015a0902387f912c4e05fe8294e88e3c46c3019","f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62","t.i.",183
"4918","0015a0902387f912c4e05fe8294e88e3c46c3019","981d39fc-bd00-4cc6-ac67-6410f8b89098","lil flip",175
"4919","0015a0902387f912c4e05fe8294e88e3c46c3019","08962fc5-ed17-453b-9c68-ff7922eb4957","mike jones",170
"4920","0015a0902387f912c4e05fe8294e88e3c46c3019","0638ba22-040f-438d-83a5-9b670c4adaf5","ludacris",167
"4921","0015a0902387f912c4e05fe8294e88e3c46c3019","ce55e49a-32f4-4757-9849-bf04d06d5fcc","t-pain",167
"4922","0015a0902387f912c4e05fe8294e88e3c46c3019","69c4cc43-8163-41c5-ac81-30946d27bb69","cunninlynguists",166
"4923","0015a0902387f912c4e05fe8294e88e3c46c3019","13bcb2bb-db37-4397-baf5-e0f085be2d64","rick ross",162
"4924","0015a0902387f912c4e05fe8294e88e3c46c3019","b3869d83-9fb5-4eac-b5ca-2d155fcbee12","tonedeff",160
"4925","0015a0902387f912c4e05fe8294e88e3c46c3019","aba64937-3334-4c65-90a1-4e6b9d4d7ada","aesop rock",158
"4926","0015a0902387f912c4e05fe8294e88e3c46c3019","f82bcf78-5b69-4622-a5ef-73800768d9ac","jay-z",155
"4927","0015a0902387f912c4e05fe8294e88e3c46c3019","dde3d9b1-0e44-48bc-b0c9-d739b3570000","tech n9ne",155
"4928","0015a0902387f912c4e05fe8294e88e3c46c3019","382f1005-e9ab-4684-afd4-0bdae4ee37f2","2pac",150
"4929","0015a0902387f912c4e05fe8294e88e3c46c3019","2fa45bbb-0efb-4950-9d40-94bf23cbfec1","bone thugs-n-harmony",149
"4930","0015a0902387f912c4e05fe8294e88e3c46c3019","0bc858a1-3573-4216-9423-c96dd8c72919","twista",145
"4931","0015a0902387f912c4e05fe8294e88e3c46c3019","","ballgreezy feat. rick ross",144
"4932","0015a0902387f912c4e05fe8294e88e3c46c3019","b79247ee-9870-4a26-8cbc-88d13044d7f6","pretty ricky",144
"4933","0015a0902387f912c4e05fe8294e88e3c46c3019","bec5d16d-63f3-4bfe-92c6-1c4e3ac502ad","trae",134
"4934","0015a0902387f912c4e05fe8294e88e3c46c3019","6c5ab1b7-8c64-4edb-b6fb-aea57df96a9d","big tymers",131
"4935","0015a0902387f912c4e05fe8294e88e3c46c3019","2c1828a2-e46b-4ade-a6e9-065ca265d679","chris brown",131
"4936","0015a0902387f912c4e05fe8294e88e3c46c3019","1138a764-2212-4d0a-b02d-0dc14df91e08","akon",121
"4937","0015a0902387f912c4e05fe8294e88e3c46c3019","e0e1db18-f7ba-4dee-95ff-7ae8cf545460","kid cudi",120
"4938","0015a0902387f912c4e05fe8294e88e3c46c3019","18d385e9-1448-463a-b623-981c3ac6ff86","mistah f.a.b.",102
"4939","0015a0902387f912c4e05fe8294e88e3c46c3019","20e0967d-ddc9-45dc-b1f5-fdcd8f85cdb4","pj",102
"4940","0015a0902387f912c4e05fe8294e88e3c46c3019","eeba622d-2c69-46f9-8a43-cbb25af6d60b","paul wall & chamillionaire",100
"4941","0015a0902387f912c4e05fe8294e88e3c46c3019","9e5fd95d-c0c1-412c-be11-06e7fbe99556","ginuwine",96
"4942","0015a0902387f912c4e05fe8294e88e3c46c3019","f90e8b26-9e52-4669-a5c9-e28529c47894","snoop dogg",91
"4943","0015a0902387f912c4e05fe8294e88e3c46c3019","3414d446-735a-443c-931f-10634f57e5b9","usher",82
"4944","0015a0902387f912c4e05fe8294e88e3c46c3019","0805f934-4170-4292-b74f-901bdb316374","skyzoo",75
"4945","0015a0902387f912c4e05fe8294e88e3c46c3019","fc390c23-109c-47df-9d64-475484a5b444","5050 twin",72
"4946","0015a0902387f912c4e05fe8294e88e3c46c3019","24e36781-1f4a-40af-bd18-c5de61f10c66","girl talk",72
"4947","0015a0902387f912c4e05fe8294e88e3c46c3019","c485632c-b784-4ee9-8ea1-c5fb365681fc","mgmt",71
"4948","0015a0902387f912c4e05fe8294e88e3c46c3019","24296e30-e076-43e7-902f-a69c2c463c12","rocko",71
"4949","0015a0902387f912c4e05fe8294e88e3c46c3019","51b9c5ff-c2f6-4c78-a5fb-8b1cb578c522","killa kyleon",65
"4950","0015a0902387f912c4e05fe8294e88e3c46c3019","8b8985eb-f71f-4229-9f11-171a7aac98c1","project pat",64
"4951","0015a0902387f912c4e05fe8294e88e3c46c3019","081a2d60-9791-4e05-a075-f1890355eeee","dj khaled",58
"4952","0015a0902387f912c4e05fe8294e88e3c46c3019","d5615993-1219-4ef2-812c-c4d0e7824224","celly cel",56
"4953","0015a0902387f912c4e05fe8294e88e3c46c3019","2fb3d95a-3a38-47bf-bb9a-0592e28a75d8","esoteric",56
"4954","0015a0902387f912c4e05fe8294e88e3c46c3019","c7732cf8-e9a1-46f1-9133-84d930f3187a","jedi mind tricks",56
"4955","001649ea2c073ccbf2fb29e297009413cd7fa9c8","4176a7cc-5b9d-46c9-b616-8f2b19f7f92f","thea gilmore",4080
"4956","001649ea2c073ccbf2fb29e297009413cd7fa9c8","f9908eb1-30ac-4fc9-929c-81fe2dcf2266","dar williams",2926
"4957","001649ea2c073ccbf2fb29e297009413cd7fa9c8","ffbfc446-f717-4c63-9103-587defe6cf8a","vienna teng",2458
"4958","001649ea2c073ccbf2fb29e297009413cd7fa9c8","d13f0f47-36f9-4661-87fe-2de56f45c649","tegan and sara",2029
"4959","001649ea2c073ccbf2fb29e297009413cd7fa9c8","a9ee533f-8871-4f62-a6bb-91eb264abc90","fiona apple",1856
"4960","001649ea2c073ccbf2fb29e297009413cd7fa9c8","f1b525b4-ddd0-4d39-85b2-d8fa26a7f279","feist",1822
"4961","001649ea2c073ccbf2fb29e297009413cd7fa9c8","a7bdc71f-697a-45d9-92b2-a01fbbe50272","ani difranco",1683
"4962","001649ea2c073ccbf2fb29e297009413cd7fa9c8","c792d8de-b2fa-4d36-ac4f-caed65dfa812","kirsty mcgee",1675
"4963","001649ea2c073ccbf2fb29e297009413cd7fa9c8","ce58d854-7430-4231-aa44-97f0144b3372","sarah mclachlan",1543
"4964","001649ea2c073ccbf2fb29e297009413cd7fa9c8","c0b2500e-0cef-4130-869d-732b23ed9df5","tori amos",1384
"4965","001649ea2c073ccbf2fb29e297009413cd7fa9c8","62b86b55-e0aa-446f-b326-054576968310","kate rusby",1359
"4966","001649ea2c073ccbf2fb29e297009413cd7fa9c8","5ce987a5-9e9e-499a-a2d0-1582c1d8410b","karine polwart",1165
"4967","001649ea2c073ccbf2fb29e297009413cd7fa9c8","e7d12bac-300c-4a13-8a4a-0a8b513eeb6e","kat flint",1136
"4968","001649ea2c073ccbf2fb29e297009413cd7fa9c8","7f783b40-1685-4603-b2ce-16c52ba82d8e","seth lakeman",998
"4969","001649ea2c073ccbf2fb29e297009413cd7fa9c8","b9a06530-1241-4162-836f-7b8e79deaa58","10,000 maniacs",824
"4970","001649ea2c073ccbf2fb29e297009413cd7fa9c8","214d84a5-e9e5-4432-af95-8c84da7ba4c0","beth orton",788
"4971","001649ea2c073ccbf2fb29e297009413cd7fa9c8","fbb375f9-48bb-4635-824e-4120273b3ba7","regina spektor",770
"4972","001649ea2c073ccbf2fb29e297009413cd7fa9c8","cf119120-7df5-47d7-9dec-49f8837a4e40","suzanne vega",741
"4973","001649ea2c073ccbf2fb29e297009413cd7fa9c8","328d146c-79f1-4eb6-9e40-8ee5710c14e5","imogen heap",702
"4974","001649ea2c073ccbf2fb29e297009413cd7fa9c8","16063ce0-a93e-41c7-82f9-bdd83066a7fd","bic runga",661
"4975","001649ea2c073ccbf2fb29e297009413cd7fa9c8","cd9713d6-6e5f-4143-9412-4d12b7bd47f2","laura marling",642
"4976","001649ea2c073ccbf2fb29e297009413cd7fa9c8","","dr horrible's sing-along blog",512
"4977","001649ea2c073ccbf2fb29e297009413cd7fa9c8","00c49f40-d715-4b79-b223-432048602cce","indigo girls",504
"4978","001649ea2c073ccbf2fb29e297009413cd7fa9c8","757ffb3e-aab4-4635-a1f8-9a33f42fc3da","charlotte martin",462
"4979","001649ea2c073ccbf2fb29e297009413cd7fa9c8","637e3261-3f47-402c-9dac-980de5317100","nicole atkins",432
"4980","001649ea2c073ccbf2fb29e297009413cd7fa9c8","8c228680-2976-4d86-849a-6754579cc199","martha tilston",431
"4981","001649ea2c073ccbf2fb29e297009413cd7fa9c8","eb5decb4-954a-4a96-a3df-00cdde7ec5ea","rachael sage",419
"4982","001649ea2c073ccbf2fb29e297009413cd7fa9c8","9781630c-797b-4164-a539-e1e9ac16eae8","lucy kaplansky",413
"4983","001649ea2c073ccbf2fb29e297009413cd7fa9c8","c1e5344e-1bff-4727-9417-a4f55e41b5ff","loreena mckennitt",411
"4984","001649ea2c073ccbf2fb29e297009413cd7fa9c8","6bf3dafe-d84d-421d-851c-0c2218446274","tina dico",410
"4985","001649ea2c073ccbf2fb29e297009413cd7fa9c8","86cb3243-62c1-4b0c-aeb9-bc8502bba200","cara dillon",378
"4986","001649ea2c073ccbf2fb29e297009413cd7fa9c8","989a13f6-b58c-4559-b09e-76ae0adb94ed","allison crowe",337
"4987","001649ea2c073ccbf2fb29e297009413cd7fa9c8","01695167-968d-4afc-9f94-06c33ebabe16","catherine feeny",316
"4988","001649ea2c073ccbf2fb29e297009413cd7fa9c8","233b1b1d-5ed6-449e-99c5-e947f952e8dd","show of hands",314
"4989","001649ea2c073ccbf2fb29e297009413cd7fa9c8","f9ef7a22-4262-4596-a2a8-1d19345b8e50","garbage",307
"4990","001649ea2c073ccbf2fb29e297009413cd7fa9c8","3c0eb318-d2ba-45aa-9077-b83746cc56da","amanda palmer",303
"4991","001649ea2c073ccbf2fb29e297009413cd7fa9c8","a6de8ef9-b1a1-4756-97aa-481bbb8a4069","joni mitchell",293
"4992","001649ea2c073ccbf2fb29e297009413cd7fa9c8","6aa40207-fec8-43a7-991d-b872a42def05","amy macdonald",290
"4993","001649ea2c073ccbf2fb29e297009413cd7fa9c8","ba03daa8-0a45-4432-881f-4de8e0e05305","natalie merchant",289
"4994","001649ea2c073ccbf2fb29e297009413cd7fa9c8","19534f77-11e8-46b2-84f7-a396eac5b1fd","wire daisies",285
"4995","001649ea2c073ccbf2fb29e297009413cd7fa9c8","01d3c51b-9b98-418a-8d8e-37f6fab59d8c","sufjan stevens",284
"4996","001649ea2c073ccbf2fb29e297009413cd7fa9c8","231475d8-fddb-4d7d-aad9-287e59e4b4ba","martha wainwright",281
"4997","001649ea2c073ccbf2fb29e297009413cd7fa9c8","6fddcfc3-20b6-48d0-87ba-8211eca3420c","patty griffin",279
"4998","001649ea2c073ccbf2fb29e297009413cd7fa9c8","0039c7ae-e1a7-4a7d-9b49-0cbc716821a6","death cab for cutie",271
"4999","001649ea2c073ccbf2fb29e297009413cd7fa9c8","d614b0ad-fe3a-4927-b413-48cb831a814b","frou frou",269
"5000","001649ea2c073ccbf2fb29e297009413cd7fa9c8","ccd4426f-aef3-48e3-b04e-2e1de3d1f8d6","a fine frenzy",267
"5001","001649ea2c073ccbf2fb29e297009413cd7fa9c8","f8de89f2-6ef3-4399-9762-4058480a28c4","beth waters",266
"5002","001649ea2c073ccbf2fb29e297009413cd7fa9c8","078a9376-3c04-4280-b7d7-b20e158f345d","a perfect circle",250
"5003","001649ea2c073ccbf2fb29e297009413cd7fa9c8","2119beb8-6ac5-4f21-82a4-b831c90c0024","damien rice",247
"5004","001649ea2c073ccbf2fb29e297009413cd7fa9c8","d1353a0c-26fb-4318-a116-defde9c7c9ad","dido",246
